Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
1,1,2,0.0,10.0,1.0,1,2,2.0,1,10,6,3,3,5,1,1,3,4,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,162.0,0,0,0,0,1,0.6441798941798942,0,0
1,1,2,1.0,8.0,-1.0,1,1,2.0,0,7,6,0,4,3,0,0,1,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,193.5,0,0,0,0,1,0.9437984496124032,0,1
1,0,3,0.0,9.0,1.0,1,3,-1.0,2,10,4,3,5,5,0,0,2,4,1,3,2,0,0,0,0,0,0,0,1,1,2,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,3,0.0,6.0,2.0,1,2,3.0,0,7,6,3,2,1,0,0,2,4,1,1,1,0,0,0,1,1,0,1,1,0,4,1,0,0,54.1,0,1,0,0,1,0.6751386321626618,0,0
0,1,5,-1.0,1.0,2.0,1,1,0.0,1,3,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,3,69.75,0,0,0,0,1,0.6545698924731183,0,1
1,0,2,0.0,6.0,0.0,2,1,3.0,3,6,2,1,5,0,0,0,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,132.6,0,0,0,0,1,0.5509049773755657,1,0
1,0,4,0.0,7.0,1.0,1,0,3.0,2,10,6,2,5,4,0,0,3,3,1,1,1,1,0,0,0,0,1,1,1,0,4,2,0,0,13.42857142857143,1,1,0,0,0,0.0,0,0
1,1,3,0.0,9.0,1.0,1,2,2.0,0,10,5,0,4,1,0,1,3,1,0,3,0,0,0,1,1,1,0,1,1,0,4,10,2,0,19.15384615384615,0,0,1,0,1,1.0,0,0
1,1,3,0.0,3.0,1.0,1,1,4.0,3,4,5,1,0,1,1,0,3,2,0,0,1,0,0,1,0,1,1,1,0,0,4,0,0,0,159.6,0,0,0,0,1,0.9154135338345863,0,0
0,0,5,-1.0,6.0,0.0,1,0,0.0,0,10,6,3,4,3,0,0,3,4,1,3,2,0,0,1,1,0,0,0,0,0,0,6,0,0,226.0,0,0,0,0,2,0.5387168141592921,1,0
1,1,2,0.0,6.0,-1.0,1,2,0.0,2,7,3,2,2,2,1,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,6,0,0,5.6,0,0,0,0,2,2.0,0,0
1,0,2,1.0,7.0,2.0,1,1,1.0,0,10,1,2,2,1,0,1,3,1,1,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,99.6,1,0,0,0,0,0.0,0,0
1,1,4,0.0,6.0,2.0,1,3,1.0,0,5,1,1,0,3,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,52.3,0,0,0,0,0,0.0,1,0
1,1,4,0.0,6.0,2.0,2,1,2.0,3,10,5,0,5,3,0,0,3,4,0,3,2,0,0,0,0,0,0,1,1,1,4,5,0,2,59.09090909090909,1,0,0,0,1,0.561923076923077,0,1
1,0,3,0.0,5.0,2.0,2,0,0.0,0,4,2,0,0,4,0,0,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0,10,0,0,15.0625,1,0,0,0,1,0.7577800829875518,0,0
1,1,4,0.0,10.0,1.0,1,2,2.0,1,10,6,0,5,2,0,0,3,4,0,3,2,1,0,1,1,0,0,1,0,0,0,9,0,3,16.6875,0,0,1,0,1,2.0,0,0
0,1,3,-1.0,9.0,2.0,2,0,2.0,0,8,4,1,5,2,1,0,3,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,71.66666666666667,0,0,1,0,0,0.0,0,0
1,0,2,0.0,8.0,0.0,2,2,0.0,2,9,6,1,0,5,0,0,1,4,1,0,2,0,1,1,0,0,0,0,0,0,0,7,0,0,37.375,0,0,0,0,1,1.221571906354515,0,0
1,1,4,0.0,5.0,2.0,1,1,0.0,0,6,2,2,1,2,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,45.03703703703704,0,0,0,0,1,0.3003700657894737,0,1
1,1,3,0.0,5.0,2.0,2,3,0.0,0,3,5,2,0,1,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,40.9,0,0,0,0,1,1.190709046454768,0,1
1,1,2,0.0,6.0,1.0,1,0,2.0,1,4,1,1,2,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,0
0,0,6,-1.0,3.0,2.0,0,2,2.0,1,10,3,1,5,1,0,0,3,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,275.8,0,0,0,0,1,0.2648658448150834,0,1
1,1,6,0.0,10.0,1.0,0,1,2.0,3,10,4,0,5,0,0,1,3,0,0,3,0,1,0,1,0,0,0,1,0,0,0,10,0,3,16.7037037037037,1,1,0,0,2,1.619733924611973,0,0
1,0,2,0.0,9.0,1.0,1,0,2.0,2,10,6,1,5,1,1,0,2,4,1,3,2,0,0,1,0,0,0,1,0,0,2,0,3,0,23.2,1,1,0,0,0,0.0,0,0
1,0,2,0.0,7.0,0.0,2,0,0.0,0,3,4,0,2,3,1,0,2,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,215.0,0,0,0,0,1,0.8494186046511627,0,1
1,0,5,0.0,3.0,1.0,2,0,4.0,3,3,4,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,10,3,0,28.29166666666667,0,0,0,0,1,0.5379234167893961,0,1
1,1,2,1.0,5.0,1.0,1,1,4.0,3,3,5,0,1,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0,55.42481203007519,0,0,0,0,1,2.0,0,1
1,1,2,0.0,9.0,1.0,1,1,2.0,0,7,5,1,5,2,1,0,3,2,0,3,1,0,0,1,1,0,0,0,1,0,4,10,3,3,15.67567567567568,1,1,0,1,1,0.6297413793103449,0,0
1,0,4,0.0,3.0,2.0,0,3,-1.0,2,10,6,3,2,3,1,0,3,4,1,1,2,0,1,1,0,1,0,0,0,0,0,6,0,3,17.63636363636364,0,0,0,0,0,0.0,0,0
1,1,3,1.0,10.0,1.0,1,0,2.0,1,10,2,0,5,1,0,1,3,2,0,3,1,0,0,0,1,0,0,1,0,1,4,0,0,1,81.66666666666667,1,1,1,0,0,0.0,0,0
1,0,3,0.0,6.0,0.0,2,2,2.0,0,7,6,0,2,2,0,0,2,4,0,2,2,0,0,0,0,0,0,1,0,0,4,10,3,0,28.60714285714286,1,1,0,0,0,0.0,0,0
1,1,6,0.0,9.0,1.0,2,1,2.0,0,10,4,2,5,2,0,0,3,4,0,3,1,1,0,1,1,0,0,0,0,0,3,8,0,0,70.0,0,0,0,0,1,0.5217857142857143,0,0
1,0,5,0.0,10.0,-1.0,1,2,3.0,0,10,6,3,5,1,0,1,3,4,1,3,0,1,0,0,1,1,0,1,0,1,4,6,0,0,48.7,1,0,0,0,2,2.25,0,0
0,1,5,-1.0,3.0,2.0,2,2,2.0,2,10,6,0,5,1,0,0,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,38.8,0,0,0,0,0,0.0,0,0
1,0,3,0.0,5.0,2.0,1,3,3.0,0,10,6,3,4,4,0,0,0,2,1,1,0,0,0,1,1,1,0,1,1,0,2,2,3,1,64.8,1,0,0,0,2,4.0,0,0
1,1,3,0.0,4.0,2.0,1,0,2.0,2,5,6,0,4,5,0,0,1,3,0,2,2,0,0,1,0,0,0,0,0,0,0,6,1,0,97.83333333333331,0,0,0,0,0,0.0,0,0
1,1,4,0.0,10.0,2.0,1,0,-1.0,0,10,4,0,5,1,0,0,3,0,0,3,2,0,0,1,1,0,0,0,0,0,3,10,1,1,53.0,1,0,0,0,1,0.6891509433962264,0,1
1,0,4,0.0,5.0,1.0,2,1,3.0,3,9,6,3,2,1,0,0,0,2,1,0,0,0,1,1,1,1,0,0,1,0,0,10,1,0,8.153846153846153,0,0,0,0,2,1.0,0,1
1,1,5,0.0,5.0,2.0,1,2,-1.0,2,10,6,3,0,4,1,1,1,4,1,0,2,0,1,1,0,1,0,0,1,1,4,6,0,2,48.27777777777778,0,0,0,0,1,0.4203107019562716,0,1
0,0,1,-1.0,8.0,0.0,0,3,2.0,2,5,0,2,2,0,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,1,0,3,0,0,46.66666666666666,0,0,0,0,2,2.0,0,0
1,1,5,0.0,6.0,0.0,2,2,0.0,0,6,6,0,3,2,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,55.42481203007519,0,0,0,0,2,0.4198275862068965,1,1
1,1,6,0.0,6.0,2.0,1,1,3.0,2,10,6,3,5,0,0,0,3,4,1,3,0,1,0,1,1,1,0,0,0,1,3,7,0,2,190.8,0,0,0,0,1,0.3828616352201258,1,0
1,0,6,0.0,2.0,2.0,1,3,-1.0,2,10,6,3,5,5,0,1,3,4,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,572.5,0,0,0,0,1,0.6379912663755458,0,0
1,0,3,1.0,7.0,1.0,2,1,3.0,3,3,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,57.33333333333334,0,0,0,0,2,2.0,0,1
1,0,5,0.0,4.0,2.0,0,3,3.0,3,1,2,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,1
0,1,4,-1.0,4.0,-1.0,2,3,0.0,2,10,6,2,4,3,1,0,3,2,1,3,2,0,0,1,0,0,0,1,0,0,0,1,2,1,55.42481203007519,0,0,0,0,1,1.0,0,0
1,1,6,0.0,5.0,1.0,0,1,2.0,3,10,6,1,5,1,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,448.0,0,0,0,0,1,1.087053571428571,0,0
1,0,6,0.0,2.0,-1.0,1,2,3.0,0,10,6,3,5,5,0,1,3,4,1,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,165.0,0,0,0,0,2,1.0,1,1
1,1,2,0.0,9.0,1.0,2,2,-1.0,2,4,3,0,1,2,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,4,6,0,0,55.42481203007519,0,0,0,0,1,0.945019404915912,0,0
1,1,2,0.0,9.0,1.0,1,1,2.0,1,7,2,0,5,0,0,0,2,2,0,3,0,0,0,1,0,0,0,1,0,0,0,4,0,1,758.5,0,0,0,0,1,1.444627554383652,0,0
1,0,2,0.0,5.0,2.0,2,0,-1.0,2,8,6,1,0,4,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,97.46666666666668,0,0,0,0,0,0.0,1,1
1,0,5,0.0,10.0,2.0,2,1,3.0,3,5,2,0,4,0,0,0,2,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,52.24137931034483,0,0,0,0,2,0.7232673267326732,0,1
1,0,6,0.0,2.0,1.0,0,3,4.0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,1,3,55.42481203007519,0,0,0,0,1,0.6352173913043477,1,1
1,1,2,0.0,7.0,0.0,1,1,0.0,0,6,4,0,1,5,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,0,0,0,0,1,1.751798561151079,0,0
1,0,2,0.0,6.0,1.0,2,3,-1.0,2,10,1,0,5,2,1,0,3,4,1,2,2,0,0,1,0,0,0,0,0,0,4,7,3,1,54.0,1,0,0,0,1,1.0,0,0
0,1,5,-1.0,4.0,2.0,0,2,2.0,2,5,6,0,5,0,0,0,3,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,87.25,0,0,0,0,0,0.0,0,0
1,0,2,0.0,7.0,0.0,2,1,0.0,1,8,3,0,1,5,0,1,3,1,0,0,2,0,0,1,0,0,0,1,0,1,4,4,0,3,59.66666666666666,1,1,0,0,1,0.1569617533304684,0,1
1,0,3,0.0,9.0,1.0,2,1,1.0,3,8,0,1,1,3,0,0,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,10,2,0,24.61111111111111,1,0,0,0,1,1.648984198645598,0,0
1,0,4,0.0,9.0,1.0,1,0,2.0,1,10,6,2,5,2,0,1,3,4,1,3,2,0,0,1,1,0,0,0,0,0,3,1,0,0,106.0,1,1,0,0,0,0.0,0,0
1,0,6,0.0,5.0,2.0,2,1,2.0,0,10,6,2,5,5,0,0,3,4,0,3,2,0,0,1,1,0,0,0,0,0,4,10,0,2,7.761904761904762,0,1,0,0,1,0.7469325153374232,1,0
1,0,2,0.0,9.0,1.0,2,0,2.0,1,4,4,0,2,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,7,3,1,55.42481203007519,0,0,0,0,1,0.5173512747875354,0,0
0,0,1,-1.0,7.0,0.0,2,2,2.0,0,8,4,3,5,0,0,0,3,3,1,3,0,0,0,0,0,0,0,1,0,1,1,5,0,2,47.52941176470588,1,0,0,0,0,0.0,0,0
1,0,6,0.0,4.0,2.0,1,3,-1.0,0,10,6,3,5,5,0,1,3,4,1,2,2,0,0,1,1,0,0,0,0,0,2,0,0,0,124.8,1,0,0,0,0,0.0,0,0
1,1,5,0.0,9.0,2.0,1,0,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,1,55.42481203007519,0,0,0,0,1,0.6352173913043477,1,1
1,1,2,0.0,8.0,0.0,2,0,1.0,2,10,6,1,5,2,1,1,3,1,0,3,1,0,0,1,0,0,0,0,0,0,2,2,2,0,14.55,1,1,0,1,1,1.0,0,0
1,1,5,0.0,8.0,0.0,2,1,2.0,2,10,2,0,5,3,0,1,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,2,1.0,0,0
1,1,2,1.0,6.0,1.0,1,2,4.0,1,6,6,1,1,0,1,0,3,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.33333333333334,0,0,0,0,1,1.0,0,1
1,0,2,1.0,10.0,1.0,1,0,2.0,3,4,0,1,2,1,0,1,1,0,0,2,1,0,0,1,1,0,0,0,1,1,0,0,0,1,85.75,1,0,0,0,1,2.0,0,0
1,0,4,0.0,4.0,2.0,2,2,3.0,0,9,6,3,2,1,0,0,2,4,1,1,1,0,0,0,1,0,0,1,1,0,4,0,0,0,59.8,1,1,0,0,2,3.0,0,1
1,0,6,0.0,3.0,1.0,0,0,4.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,11.77777777777778,0,0,0,0,2,2.584316037735849,0,1
1,0,6,0.0,3.0,2.0,2,0,2.0,3,10,6,3,5,0,0,1,3,2,1,3,0,0,0,1,1,1,0,0,0,0,1,6,0,1,31.69230769230769,1,0,0,0,0,0.0,0,1
1,0,2,0.0,5.0,1.0,2,1,3.0,3,9,6,3,5,4,0,1,2,4,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,355.0,0,0,0,0,2,1.02887323943662,0,1
1,1,3,0.0,9.0,2.0,0,1,0.0,0,10,2,0,0,5,0,0,3,2,0,0,2,0,1,1,1,0,0,0,0,0,0,10,0,0,42.6,1,1,1,1,1,0.5715962441314554,0,0
1,0,3,0.0,5.0,2.0,2,0,3.0,3,7,0,1,5,0,0,1,1,1,1,2,0,0,0,1,1,1,0,0,0,0,4,10,3,0,50.72727272727273,1,0,0,0,1,0.3272849462365591,0,1
0,0,6,-1.0,1.0,-1.0,1,1,2.0,0,6,4,0,5,0,0,0,2,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,1,2.0,0,0
1,0,2,0.0,7.0,1.0,1,0,3.0,0,8,5,3,1,3,0,0,3,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,31.14285714285714,0,0,0,0,0,0.0,0,0
1,0,2,0.0,7.0,1.0,2,0,2.0,2,10,6,0,5,1,0,0,2,4,0,3,0,0,0,1,0,0,0,1,0,0,4,0,0,2,30.85714285714286,1,0,0,0,0,0.0,1,0
1,0,3,0.0,1.0,2.0,2,2,-1.0,2,10,3,0,1,5,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,55.42481203007519,0,0,0,0,1,1.0,0,0
1,0,5,0.0,3.0,1.0,2,0,3.0,2,10,0,2,5,0,0,0,3,0,0,3,0,0,1,1,1,1,1,0,0,0,4,10,0,0,23.5,0,1,0,0,0,0.0,0,0
1,1,6,0.0,2.0,2.0,2,3,0.0,2,10,6,3,2,5,1,0,3,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,13.81481481481481,0,0,1,0,0,0.0,1,1
1,0,3,1.0,6.0,1.0,2,3,3.0,3,9,4,3,2,0,1,0,3,0,1,1,0,0,0,1,1,1,1,1,0,1,4,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,1,3,0.0,4.0,1.0,1,0,1.0,2,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,3,8,1,0,38.5,0,0,0,0,2,1.581168831168831,0,0
1,0,2,0.0,9.0,1.0,2,2,0.0,3,7,4,2,1,2,1,0,2,4,1,0,2,0,0,0,0,0,0,1,1,1,4,10,3,0,110.8181818181818,1,0,0,0,1,0.4494462674323216,0,1
1,1,6,1.0,10.0,1.0,2,1,2.0,3,9,6,1,5,1,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,42.11111111111111,0,0,0,0,2,1.927440633245383,1,0
0,0,4,-1.0,9.0,1.0,1,1,0.0,1,10,6,3,5,4,0,1,3,4,1,3,2,0,0,1,0,0,0,0,0,0,2,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,3,0.0,3.0,2.0,1,1,3.0,2,10,6,3,4,3,1,0,3,4,1,2,2,0,0,1,0,0,0,0,0,0,0,6,0,1,11.75,0,0,0,0,1,1.0,0,0
1,1,3,1.0,6.0,-1.0,2,3,2.0,0,10,6,2,5,0,1,0,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,5,2,0,35.5,0,0,0,0,1,1.0,0,0
1,1,6,0.0,3.0,2.0,1,1,0.0,2,10,6,2,5,5,0,0,2,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,6,0.0,10.0,1.0,2,3,0.0,0,10,6,0,5,2,0,0,3,2,0,3,1,0,1,1,1,0,0,1,0,0,1,0,0,3,83.66666666666667,0,0,1,0,1,0.7275896414342629,0,0
1,0,4,0.0,10.0,1.0,2,0,0.0,2,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,4,3,2,42.1,1,1,0,0,1,0.8675771971496438,0,1
0,0,2,-1.0,6.0,0.0,1,2,2.0,1,10,6,2,5,1,0,0,2,4,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,192.3333333333333,0,0,0,0,1,0.6330155979202773,0,0
1,1,5,0.0,2.0,-1.0,1,0,-1.0,2,10,6,0,3,5,0,0,3,4,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,141.3333333333333,0,0,0,0,1,0.861438679245283,0,1
1,1,2,0.0,5.0,2.0,1,2,2.0,2,6,6,0,5,0,0,0,2,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,1,1.0,0,0
1,1,2,0.0,5.0,1.0,1,3,3.0,3,6,3,1,0,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,3,0.0,10.0,1.0,1,2,1.0,3,10,6,0,1,5,1,1,3,4,0,0,2,0,0,0,1,0,0,0,0,1,4,0,0,1,196.5454545454545,1,0,0,0,1,0.168940795559667,0,1
1,1,6,0.0,3.0,-1.0,1,0,2.0,2,10,6,3,5,5,0,0,3,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,16.30434782608696,0,0,0,0,0,0.0,1,0
1,1,2,0.0,9.0,1.0,2,1,2.0,2,10,6,1,4,1,0,0,3,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,0.0,0,0
1,1,3,0.0,9.0,1.0,2,1,3.0,0,10,6,3,5,1,1,0,3,4,1,3,1,1,0,0,0,0,0,0,0,1,0,4,3,3,57.55555555555556,0,0,0,0,2,0.7051158301158301,1,0
1,1,6,0.0,7.0,2.0,1,0,2.0,3,10,4,0,5,0,0,1,2,2,0,3,0,0,0,1,1,0,0,0,0,0,4,0,0,3,227.6,0,0,0,0,1,0.9628734622144112,0,0
1,0,5,1.0,3.0,2.0,2,1,2.0,2,10,3,3,5,3,0,0,3,4,0,3,2,0,0,1,0,0,0,0,1,1,3,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,3,0.0,5.0,2.0,1,3,1.0,0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,42.05263157894737,0,0,1,0,1,1.371401752190238,1,0
1,1,1,0.0,6.0,-1.0,2,0,2.0,2,3,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,97.0,1,0,0,0,1,0.6275773195876289,0,0
1,0,4,0.0,8.0,0.0,0,3,2.0,0,8,2,2,1,0,0,0,1,3,1,1,1,1,0,0,1,1,0,1,0,1,3,10,3,0,80.15384615384616,1,0,0,0,1,0.3505278310940499,0,1
0,0,4,-1.0,6.0,0.0,1,3,2.0,2,10,6,2,5,0,0,0,3,4,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,282.5,0,0,0,0,0,0.0,0,0
1,0,3,0.0,6.0,0.0,2,0,-1.0,2,5,6,2,1,2,0,0,1,4,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,1,193.0,0,0,0,0,1,1.892487046632124,0,0
0,1,2,-1.0,7.0,0.0,1,0,0.0,1,6,1,0,3,2,0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,3,15.875,0,0,1,1,1,1.0,0,0
1,0,2,0.0,5.0,2.0,2,1,2.0,2,6,3,1,2,3,1,0,2,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,14.33333333333333,0,0,0,0,0,0.0,0,0
1,0,6,0.0,10.0,2.0,2,0,3.0,3,10,6,1,5,0,0,1,3,2,1,3,0,0,0,1,0,1,1,0,0,0,0,6,0,3,21.31818181818182,0,1,0,0,0,0.0,0,0
1,1,5,0.0,4.0,1.0,2,1,3.0,3,4,2,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,12.45833333333333,0,0,0,0,1,1.0,0,1
1,0,2,1.0,10.0,1.0,2,1,1.0,3,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,1,85.0,1,0,0,0,1,1.0,0,0
1,0,5,0.0,10.0,1.0,0,0,1.0,3,10,6,1,5,0,0,0,2,2,1,3,0,1,0,1,0,0,0,0,0,0,0,7,0,1,28.28571428571428,1,0,0,0,2,2.0,1,0
1,0,4,0.0,5.0,2.0,1,3,-1.0,2,10,1,0,1,2,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,52.9,0,0,0,0,2,2.071361058601134,0,1
1,1,4,0.0,5.0,-1.0,1,1,0.0,0,10,3,0,4,5,0,0,2,4,1,2,1,0,1,1,0,0,0,1,0,0,1,1,3,0,48.57142857142857,0,0,0,0,1,1.0,0,0
1,0,3,0.0,7.0,1.0,2,1,3.0,1,8,0,1,5,1,0,0,3,1,1,1,1,0,0,0,1,1,1,1,0,0,4,10,0,3,68.40625,1,0,0,0,1,0.5005710370031978,0,0
1,0,3,0.0,6.0,0.0,1,3,-1.0,0,4,3,0,1,4,0,0,2,1,0,0,2,0,0,1,1,0,0,0,1,0,1,10,3,1,39.28571428571428,0,1,0,0,1,0.2213636363636364,1,1
1,0,3,0.0,4.0,2.0,1,0,3.0,0,5,0,2,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,0.3278725314183124,0,1
1,0,2,0.0,8.0,0.0,1,3,0.0,0,6,1,0,2,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,36.44444444444444,1,0,0,0,2,1.670350609756098,0,1
1,1,3,0.0,4.0,2.0,2,2,1.0,2,10,6,2,5,2,1,0,1,4,1,2,1,0,0,1,0,0,0,0,0,1,4,10,3,2,8.785714285714286,0,1,0,0,1,0.9898373983739835,0,0
1,0,6,0.0,2.0,2.0,0,2,2.0,2,10,6,0,5,5,0,0,3,4,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,1,6,0.0,8.0,0.0,1,2,3.0,0,10,6,2,5,5,0,1,3,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,1.0,0,0
1,0,2,0.0,8.0,2.0,2,2,2.0,0,10,6,1,5,2,0,0,3,2,1,3,1,0,0,1,1,0,0,0,0,0,4,0,0,2,55.42481203007519,0,0,0,0,0,0.0,0,1
1,1,2,0.0,6.0,0.0,2,3,2.0,2,7,5,0,4,2,0,0,3,2,0,3,1,0,0,1,0,0,0,0,0,0,0,10,1,2,120.2,1,0,0,0,1,1.823211314475874,1,0
1,0,2,0.0,4.0,-1.0,2,3,3.0,0,9,3,0,1,5,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,2,3.0,0,0
1,0,3,0.0,10.0,1.0,1,1,2.0,3,10,6,3,5,1,1,0,3,4,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,3,2.666666666666667,0,0,0,0,2,1.0,0,0
1,0,3,0.0,7.0,1.0,1,0,3.0,3,2,2,1,1,2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,215.0,0,0,0,0,1,0.4247093023255814,0,1
1,1,2,0.0,7.0,1.0,1,0,2.0,1,9,4,0,4,2,1,0,3,4,0,3,2,0,0,1,1,1,1,1,1,0,4,10,3,2,55.42481203007519,1,1,0,0,1,0.6352173913043477,1,1
1,0,1,0.0,9.0,1.0,2,0,2.0,2,8,2,1,4,3,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,381.3333333333333,0,0,0,0,1,0.3192744755244755,0,1
1,0,3,0.0,10.0,1.0,0,0,3.0,1,10,6,1,5,2,0,0,3,1,1,3,1,0,0,1,1,1,0,1,1,0,4,3,1,3,62.57142857142857,0,1,0,1,1,0.833904109589041,0,0
